,cdf,Min Deadline to Meet Target Deadline Miss Rate of 10.0%
0,0.0,0.012118743552489568
1,0.01,0.012118743552489568
2,0.02,0.012118743552489568
3,0.03,0.012118743552489568
4,0.04,0.06272460883111167
5,0.05,0.06272460883111167
6,0.06,0.06272460883111167
7,0.07,0.10613947502383882
8,0.08,0.10613947502383882
9,0.09,0.10613947502383882
10,0.1,0.10613947502383882
11,0.11,0.19262672137043002
12,0.12,0.19262672137043002
13,0.13,0.19262672137043002
14,0.14,0.42955702244002203
15,0.15,0.42955702244002203
16,0.16,0.42955702244002203
17,0.17,0.42955702244002203
18,0.18,0.46719864222582397
19,0.19,0.46719864222582397
20,0.2,0.46719864222582397
21,0.21,0.595114965364833
22,0.22,0.595114965364833
23,0.23,0.595114965364833
24,0.24,0.595114965364833
25,0.25,0.5963063867169148
26,0.26,0.5963063867169148
27,0.27,0.5963063867169148
28,0.28,0.6306522651613395
29,0.29,0.6306522651613395
30,0.3,0.6306522651613395
31,0.31,0.6306522651613395
32,0.32,0.8001143897618219
33,0.33,0.8001143897618219
34,0.34,0.8001143897618219
35,0.35000000000000003,1.0253146164110338
36,0.36,1.0253146164110338
37,0.37,1.0253146164110338
38,0.38,1.0356192030718705
39,0.39,1.0356192030718705
40,0.4,1.0356192030718705
41,0.41000000000000003,1.0356192030718705
42,0.42,1.165324455711684
43,0.43,1.165324455711684
44,0.44,1.165324455711684
45,0.45,1.7559318552708023
46,0.46,1.7559318552708023
47,0.47000000000000003,1.7559318552708023
48,0.48,1.7559318552708023
49,0.49,1.7594472343604337
50,0.5,1.7594472343604337
51,0.51,1.7594472343604337
52,0.52,1.8166600885155442
53,0.53,1.8166600885155442
54,0.54,1.8166600885155442
55,0.55,1.8166600885155442
56,0.56,2.0117394241690985
57,0.5700000000000001,2.0117394241690985
58,0.58,2.0117394241690985
59,0.59,2.102232231722904
60,0.6,2.102232231722904
61,0.61,2.102232231722904
62,0.62,2.102232231722904
63,0.63,2.3988747942012836
64,0.64,2.3988747942012836
65,0.65,2.3988747942012836
66,0.66,3.5148607867437427
67,0.67,3.5148607867437427
68,0.68,3.5148607867437427
69,0.6900000000000001,4.075526612209306
70,0.7000000000000001,4.075526612209306
71,0.71,4.075526612209306
72,0.72,4.075526612209306
73,0.73,4.28448340133504
74,0.74,4.28448340133504
75,0.75,4.28448340133504
76,0.76,5.181010157364399
77,0.77,5.181010157364399
78,0.78,5.181010157364399
79,0.79,5.181010157364399
80,0.8,5.601307621560588
81,0.81,5.601307621560588
82,0.8200000000000001,5.601307621560588
83,0.8300000000000001,5.795026708492479
84,0.84,5.795026708492479
85,0.85,5.795026708492479
86,0.86,5.795026708492479
87,0.87,6.353463621049604
88,0.88,6.353463621049604
89,0.89,6.353463621049604
90,0.9,10.47509236049357
91,0.91,10.47509236049357
92,0.92,10.47509236049357
93,0.93,10.47509236049357
94,0.9400000000000001,11.553637421617882
95,0.9500000000000001,11.553637421617882
96,0.96,11.553637421617882
97,0.97,14.95432269718214
98,0.98,14.95432269718214
99,0.99,14.95432269718214
100,1.0,15.225937798612097
