,cdf,Time per Output Token
0,0.0,0.011187009972650321
1,0.01,0.011187009972650321
2,0.02,0.011187009972650321
3,0.03,0.011187009972650321
4,0.04,0.011209406389011986
5,0.05,0.011209406389011986
6,0.06,0.011209406389011986
7,0.07,0.011209406389011986
8,0.08,0.011209406389011986
9,0.09,0.011209406389011986
10,0.1,0.011209406389011986
11,0.11,0.011231847643044041
12,0.12,0.011231847643044041
13,0.13,0.011231847643044041
14,0.14,0.011276865023359462
15,0.15,0.011276865023359462
16,0.16,0.011276865023359462
17,0.17,0.011276865023359462
18,0.18,0.011276865023359462
19,0.19,0.011276865023359462
20,0.2,0.011276865023359462
21,0.21,0.011299441329712537
22,0.22,0.011299441329712537
23,0.23,0.011299441329712537
24,0.24,0.011299441329712537
25,0.25,0.01134472962633634
26,0.26,0.01134472962633634
27,0.27,0.01134472962633634
28,0.28,0.011367441797760437
29,0.29,0.011367441797760437
30,0.3,0.011367441797760437
31,0.31,0.011367441797760437
32,0.32,0.011413002641077271
33,0.33,0.011413002641077271
34,0.34,0.011413002641077271
35,0.35000000000000003,0.011481686525419796
36,0.36,0.011481686525419796
37,0.37,0.011481686525419796
38,0.38,0.011504672884830045
39,0.39,0.011504672884830045
40,0.4,0.011504672884830045
41,0.41000000000000003,0.011504672884830045
42,0.42,0.011550783751992826
43,0.43,0.011550783751992826
44,0.44,0.011550783751992826
45,0.45,0.011597079432065257
46,0.46,0.011597079432065257
47,0.47000000000000003,0.011597079432065257
48,0.48,0.011597079432065257
49,0.49,0.01162029680830563
50,0.5,0.01162029680830563
51,0.51,0.01162029680830563
52,0.52,0.01162029680830563
53,0.53,0.01162029680830563
54,0.54,0.01162029680830563
55,0.55,0.01162029680830563
56,0.56,0.01162029680830563
57,0.5700000000000001,0.01162029680830563
58,0.58,0.01162029680830563
59,0.59,0.011643560665779715
60,0.6,0.011643560665779715
61,0.61,0.011643560665779715
62,0.62,0.011643560665779715
63,0.63,0.011666871097543038
64,0.64,0.011666871097543038
65,0.65,0.011666871097543038
66,0.66,0.011666871097543038
67,0.67,0.011666871097543038
68,0.68,0.011666871097543038
69,0.6900000000000001,0.01169022819683742
70,0.7000000000000001,0.01169022819683742
71,0.71,0.01169022819683742
72,0.72,0.01169022819683742
73,0.73,0.011784125140703235
74,0.74,0.011784125140703235
75,0.75,0.011784125140703235
76,0.76,0.011784125140703235
77,0.77,0.011784125140703235
78,0.78,0.011784125140703235
79,0.79,0.011784125140703235
80,0.8,0.011855042454375702
81,0.81,0.011855042454375702
82,0.8200000000000001,0.011855042454375702
83,0.8300000000000001,0.011950263200893424
84,0.84,0.011950263200893424
85,0.85,0.011950263200893424
86,0.86,0.011950263200893424
87,0.87,0.011950263200893424
88,0.88,0.011950263200893424
89,0.89,0.011950263200893424
90,0.9,0.012046248768844926
91,0.91,0.012046248768844926
92,0.92,0.012046248768844926
93,0.93,0.012046248768844926
94,0.9400000000000001,0.012094530278658418
95,0.9500000000000001,0.012094530278658418
96,0.96,0.012094530278658418
97,0.97,0.0121430053013434
98,0.98,0.0121430053013434
99,0.99,0.0121430053013434
100,1.0,0.012338856079540583
