,cdf,"Deadline Miss Rate with 0.05s TBT Deadline, 0.1s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.09856872362245006
1,0.01,0.1357417404747604
2,0.02,0.18104655521311142
3,0.03,0.19185775319027681
4,0.04,0.19928864303295904
5,0.05,0.21161196871607005
6,0.06,0.22559791614791808
7,0.07,0.2453668188558114
8,0.08,0.2488261140375078
9,0.09,0.2523341799666505
10,0.1,0.2589809038437427
11,0.11,0.264741621192242
12,0.12,0.27171516894970854
13,0.13,0.27171516894970854
14,0.14,0.28280407912508504
15,0.15,0.2862181728056615
16,0.16,0.2931705055545493
17,0.17,0.2990929446170268
18,0.18,0.30330969563094884
19,0.19,0.30820168393614206
20,0.2,0.3106771870425512
21,0.21,0.3163200113535738
22,0.22,0.3175878257599865
23,0.23,0.32465218328741086
24,0.24,0.3259533931390539
25,0.25,0.33253809068365264
26,0.26,0.3392558079871081
27,0.27,0.3433514034740295
28,0.28,0.3461092322277037
29,0.29,0.35239560815532
30,0.3,0.35664983115870835
31,0.31,0.3645830758080317
32,0.32,0.36898442949080795
33,0.33,0.37269278590095706
34,0.34,0.37493566527347066
35,0.35000000000000003,0.37719204237942566
36,0.36,0.38098288669810126
37,0.37,0.3825098706858852
38,0.38,0.38404297484384053
39,0.39,0.3871276418874428
40,0.4,0.39494814164795633
41,0.41000000000000003,0.39732495459853007
42,0.42,0.39891743779082556
43,0.43,0.4013181381166827
44,0.44,0.40535145380983495
45,0.45,0.4086072724357371
46,0.46,0.41271384517123605
47,0.47000000000000003,0.41436800722186024
48,0.48,0.419370379179386
49,0.49,0.4210512206982999
50,0.5,0.42358512297224105
51,0.51,0.4252828572349211
52,0.52,0.426987396036926
53,0.53,0.4286987666509311
54,0.54,0.4321421129526276
55,0.55,0.43387414373397
56,0.56,0.4347427606383424
57,0.5700000000000001,0.43735905912082623
58,0.58,0.43999110258716995
59,0.59,0.44441308816509617
60,0.6,0.44619430116253844
61,0.61,0.45248495530766547
62,0.62,0.4552080269930455
63,0.63,0.4597829452549909
64,0.64,0.46070343163187777
65,0.65,0.4644038422252682
66,0.66,0.4681339748428926
67,0.67,0.4766366840350462
68,0.68,0.48046507191693005
69,0.6900000000000001,0.4833565290091586
70,0.7000000000000001,0.49213572518622073
71,0.71,0.49410821108627984
72,0.72,0.49708177310937074
73,0.73,0.4980769318142944
74,0.74,0.5050990513428187
75,0.75,0.5071234944098811
76,0.76,0.5101753829034544
77,0.77,0.5173680720051342
78,0.78,0.5246621669728105
79,0.79,0.5288762997691312
80,0.8,0.5352610493754119
81,0.81,0.5363326430678552
82,0.8200000000000001,0.5384822707458549
83,0.8300000000000001,0.5395603133299307
84,0.84,0.5460740434774185
85,0.85,0.5471672848057016
86,0.86,0.5548815028924697
87,0.87,0.5593383600600117
88,0.88,0.5683597555362344
89,0.89,0.5706377482658458
90,0.9,0.571780166180292
91,0.91,0.5763727549016947
92,0.92,0.5775266543109072
93,0.93,0.586841403161745
94,0.9400000000000001,0.5986963898801057
95,0.9500000000000001,0.6059240280655137
96,0.96,0.612013667827931
97,0.97,0.6256271725359933
98,0.98,0.6281346937610661
99,0.99,0.6369904279215228
100,1.0,0.82283419315433
