,cdf,Time to First Token
0,0.0,10.124925669349894
1,0.01,10.124925669349894
2,0.02,14.339247922507571
3,0.03,14.339247922507571
4,0.04,14.864865371528799
5,0.05,16.560170348791516
6,0.06,16.560170348791516
7,0.07,16.928531332966408
8,0.08,16.928531332966408
9,0.09,18.33845955675871
10,0.1,19.27869280539285
11,0.11,19.27869280539285
12,0.12,19.707524037549717
13,0.13,19.707524037549717
14,0.14,20.429920258545526
15,0.15,20.552868296348876
16,0.16,20.552868296348876
17,0.17,20.594015179825057
18,0.18,20.594015179825057
19,0.19,20.75942812598423
20,0.2,21.263681404501444
21,0.21,21.263681404501444
22,0.22,21.64989327771094
23,0.23,21.78018315958325
24,0.24,21.78018315958325
25,0.25,22.26465702278593
26,0.26,22.26465702278593
27,0.27,22.89687741106054
28,0.28,23.54705013603367
29,0.29,23.54705013603367
30,0.3,23.688757180096744
31,0.31,23.688757180096744
32,0.32,24.655514029012366
33,0.33,25.053175191928883
34,0.34,25.053175191928883
35,0.35000000000000003,26.76247167863341
36,0.36,26.76247167863341
37,0.37,27.79901555374385
38,0.38,28.417371072605857
39,0.39,28.417371072605857
40,0.4,30.1143148465146
41,0.41000000000000003,32.29784979936916
42,0.42,32.29784979936916
43,0.43,32.557268977381305
44,0.44,32.557268977381305
45,0.45,33.08237510283853
46,0.46,33.1486060840254
47,0.47000000000000003,33.1486060840254
48,0.48,33.61595050264383
49,0.49,33.61595050264383
50,0.5,34.158131775104636
51,0.51,34.226516423303046
52,0.52,34.226516423303046
53,0.53,35.12807563327819
54,0.54,35.12807563327819
55,0.55,35.198402111022496
56,0.56,35.41022743479259
57,0.5700000000000001,35.41022743479259
58,0.58,35.48111878100839
59,0.59,35.48111878100839
60,0.6,35.766106256221086
61,0.61,35.83771007254983
62,0.62,35.83771007254983
63,0.63,36.270353405925924
64,0.64,36.85534672213993
65,0.65,36.85534672213993
66,0.66,37.449775214686134
67,0.67,37.449775214686134
68,0.68,38.744961401652304
69,0.6900000000000001,40.1651912410706
70,0.7000000000000001,40.1651912410706
71,0.71,41.720839145102175
72,0.72,41.720839145102175
73,0.73,43.163738448491934
74,0.74,43.250152339279715
75,0.75,43.250152339279715
76,0.76,45.0152251403878
77,0.77,45.0152251403878
78,0.78,46.10865963783521
79,0.79,47.41794702857384
80,0.8,47.41794702857384
81,0.81,48.76441254344387
82,0.8200000000000001,49.650119715033505
83,0.8300000000000001,49.650119715033505
84,0.84,50.24951050346689
85,0.85,50.24951050346689
86,0.86,50.55191397047976
87,0.87,52.509852588049384
88,0.88,52.509852588049384
89,0.89,55.31260591795624
90,0.9,55.31260591795624
91,0.91,55.64547928590583
92,0.92,68.1016135699689
93,0.93,68.1016135699689
94,0.9400000000000001,78.64947505203868
95,0.9500000000000001,78.64947505203868
96,0.96,78.96470309310095
97,0.97,90.46843466809798
98,0.98,90.46843466809798
99,0.99,93.97238986969887
100,1.0,94.53791928909735
