,cdf,Time per Output Token
0,0.0,0.007498876040017316
1,0.01,0.007498876040017316
2,0.02,0.00895984750503156
3,0.03,0.00895984750503156
4,0.04,0.008995758681493436
5,0.05,0.008995758681493436
6,0.06,0.009269720412393876
7,0.07,0.009306873563191898
8,0.08,0.009306873563191898
9,0.09,0.009344175624264752
10,0.1,0.009344175624264752
11,0.11,0.009381627192446609
12,0.12,0.009381627192446609
13,0.13,0.009400409228867918
14,0.14,0.00941922886696375
15,0.15,0.00941922886696375
16,0.16,0.009438086182012728
17,0.17,0.009438086182012728
18,0.18,0.009438086182012728
19,0.19,0.00947591414483847
20,0.2,0.00947591414483847
21,0.21,0.009494884943927235
22,0.22,0.009494884943927235
23,0.23,0.009513893722593756
24,0.24,0.009513893722593756
25,0.25,0.009513893722593756
26,0.26,0.009513893722593756
27,0.27,0.009513893722593756
28,0.28,0.009552025522953048
29,0.29,0.009552025522953048
30,0.3,0.009552025522953048
31,0.31,0.009552025522953048
32,0.32,0.009571148697173173
33,0.33,0.009609509976158559
34,0.34,0.009609509976158559
35,0.35000000000000003,0.009609509976158559
36,0.36,0.009609509976158559
37,0.37,0.009609509976158559
38,0.38,0.009628748234369088
39,0.39,0.009628748234369088
40,0.4,0.009667340372991665
41,0.41000000000000003,0.009667340372991665
42,0.42,0.009686694407772431
43,0.43,0.009686694407772431
44,0.44,0.009686694407772431
45,0.45,0.009706087189369576
46,0.46,0.009706087189369576
47,0.47000000000000003,0.009725518795354299
48,0.48,0.009725518795354299
49,0.49,0.009744989303453107
50,0.5,0.00976449879154811
51,0.51,0.00976449879154811
52,0.52,0.00976449879154811
53,0.53,0.00976449879154811
54,0.54,0.00976449879154811
55,0.55,0.00976449879154811
56,0.56,0.009784047337677336
57,0.5700000000000001,0.009803635020035043
58,0.58,0.009803635020035043
59,0.59,0.009823261916972052
60,0.6,0.009823261916972052
61,0.61,0.009823261916972052
62,0.62,0.009823261916972052
63,0.63,0.009823261916972052
64,0.64,0.00984292810699602
65,0.65,0.00984292810699602
66,0.66,0.00984292810699602
67,0.67,0.00984292810699602
68,0.68,0.009862633668771789
69,0.6900000000000001,0.009862633668771789
70,0.7000000000000001,0.009862633668771789
71,0.71,0.009882378681121684
72,0.72,0.009882378681121684
73,0.73,0.009882378681121684
74,0.74,0.009882378681121684
75,0.75,0.009941851212208306
76,0.76,0.009961754818238753
77,0.77,0.009961754818238753
78,0.78,0.010041768511489526
79,0.79,0.010041768511489526
80,0.8,0.010041768511489526
81,0.81,0.010041768511489526
82,0.8200000000000001,0.010082016040345662
83,0.8300000000000001,0.010082016040345662
84,0.84,0.010082016040345662
85,0.85,0.010082016040345662
86,0.86,0.010082016040345662
87,0.87,0.01010220025664265
88,0.88,0.010122424881781077
89,0.89,0.010122424881781077
90,0.9,0.010122424881781077
91,0.91,0.010122424881781077
92,0.92,0.010142689996659517
93,0.93,0.010142689996659517
94,0.9400000000000001,0.010244625759957635
95,0.9500000000000001,0.010265135521238833
96,0.96,0.010265135521238833
97,0.97,0.010306278307754034
98,0.98,0.010306278307754034
99,0.99,0.01034758599505196
100,1.0,0.010451580998058653
