,cdf,Time to First Token
0,0.0,11.953215563593659
1,0.01,11.953215563593659
2,0.02,11.953215563593659
3,0.03,12.819921783381114
4,0.04,13.157610796543407
5,0.05,13.667221457547209
6,0.06,13.667221457547209
7,0.07,15.07443713594293
8,0.08,15.317568071876252
9,0.09,16.135154920887842
10,0.1,16.65983008433167
11,0.11,17.20156638096479
12,0.12,17.20156638096479
13,0.13,17.30508606224202
14,0.14,17.30508606224202
15,0.15,18.48575568123064
16,0.16,19.08686654325755
17,0.17,19.201732032677477
18,0.18,19.201732032677477
19,0.19,19.27869280539285
20,0.2,19.394712712560388
21,0.21,19.511430831945695
22,0.22,19.62885136541647
23,0.23,19.746978540127397
24,0.24,19.746978540127397
25,0.25,20.105642565755424
26,0.26,20.5118036244281
27,0.27,20.800988542652856
28,0.28,21.09425052394139
29,0.29,21.221196526570374
30,0.3,21.221196526570374
31,0.31,21.606636747685542
32,0.32,21.64989327771094
33,0.33,22.22017219356959
34,0.34,23.080787149755857
35,0.35000000000000003,23.594191377547254
36,0.36,23.594191377547254
37,0.37,23.736182119396236
38,0.38,24.16730197981858
39,0.39,24.459056728268965
40,0.4,24.557088921536373
41,0.41000000000000003,24.60625226272063
42,0.42,24.60625226272063
43,0.43,24.7543336255018
44,0.44,25.15358861913759
45,0.45,25.50821557447864
46,0.46,26.337679390681256
47,0.47000000000000003,26.496180547827176
48,0.48,26.496180547827176
49,0.49,26.869735986699773
50,0.5,27.522410635633197
51,0.51,27.910434342116766
52,0.52,28.30392858672967
53,0.53,28.30392858672967
54,0.54,28.70297049565497
55,0.55,28.76043390005068
56,0.56,28.933515286058807
57,0.5700000000000001,29.165911832551437
58,0.58,29.400175008601114
59,0.59,29.400175008601114
60,0.6,29.400175008601114
61,0.61,29.934169872743254
62,0.62,30.1143148465146
63,0.63,31.155806935467375
64,0.64,32.492219488915005
65,0.65,32.492219488915005
66,0.66,32.557268977381305
67,0.67,32.687758902651446
68,0.68,33.81825257239694
69,0.6900000000000001,33.88595678175108
70,0.7000000000000001,34.295037977704055
71,0.71,34.295037977704055
72,0.72,34.295037977704055
73,0.73,34.77854532472673
74,0.74,35.12807563327819
75,0.75,35.26886938251604
76,0.76,35.83771007254983
77,0.77,35.83771007254983
78,0.78,36.270353405925924
79,0.79,36.708219736349946
80,0.8,36.78170966575206
81,0.81,37.003063394656856
82,0.8200000000000001,37.9777595100358
83,0.8300000000000001,37.9777595100358
84,0.84,39.13435486785647
85,0.85,39.212701924648975
86,0.86,39.291205832406035
87,0.87,39.448685457506215
88,0.88,40.084941108720805
89,0.89,40.084941108720805
90,0.9,40.487801599381925
91,0.91,40.731458730619785
92,0.92,42.648868811730225
93,0.93,42.819805990397306
94,0.9400000000000001,43.42349946955025
95,0.9500000000000001,43.42349946955025
96,0.96,44.56731601786451
97,0.97,45.64987065666941
98,0.98,47.3232058756696
99,0.99,49.849117991448196
100,1.0,55.42334186573994
