,cdf,Time per Output Token
0,0.0,0.011878776273103181
1,0.01,0.011878776273103181
2,0.02,0.013049545853273191
3,0.03,0.013101848589856717
4,0.04,0.01328656452622316
5,0.05,0.013339817236495882
6,0.06,0.013339817236495882
7,0.07,0.013420096764419964
8,0.08,0.013446963825009393
9,0.09,0.013446963825009393
10,0.1,0.013473884673507913
11,0.11,0.013500859417599022
12,0.12,0.013500859417599022
13,0.13,0.01358210810349922
14,0.14,0.01358210810349922
15,0.15,0.013663845747083996
16,0.16,0.013691200793624706
17,0.17,0.013828799695279554
18,0.18,0.013828799695279554
19,0.19,0.013828799695279554
20,0.2,0.01399574501585511
21,0.21,0.014079971942123988
22,0.22,0.014136404638853238
23,0.23,0.014136404638853238
24,0.24,0.014136404638853238
25,0.25,0.014136404638853238
26,0.26,0.014164705749241335
27,0.27,0.014193063518509087
28,0.28,0.014249949487635409
29,0.29,0.014335706226092027
30,0.3,0.014335706226092027
31,0.31,0.014335706226092027
32,0.32,0.014364406338656776
33,0.33,0.014364406338656776
34,0.34,0.01439316390890434
35,0.35000000000000003,0.014450851882799777
36,0.36,0.014450851882799777
37,0.37,0.014508771070787758
38,0.38,0.014508771070787758
39,0.39,0.014654586693083775
40,0.4,0.014713322452639456
41,0.41000000000000003,0.014742778553645742
42,0.42,0.014742778553645742
43,0.43,0.014772293625825215
44,0.44,0.014772293625825215
45,0.45,0.01480186778723828
46,0.46,0.014920757694717035
47,0.47000000000000003,0.014920757694717035
48,0.48,0.014920757694717035
49,0.49,0.014950629081493246
50,0.5,0.014980560270845588
51,0.51,0.015010551382498934
52,0.52,0.015010551382498934
53,0.53,0.015010551382498934
54,0.54,0.015040602536417851
55,0.55,0.015252651924866805
56,0.56,0.015375162570294712
57,0.5700000000000001,0.015405943676541549
58,0.58,0.015405943676541549
59,0.59,0.015405943676541549
60,0.6,0.015436786406624717
61,0.61,0.015467690883915258
62,0.62,0.015560776036449356
63,0.63,0.015623143813782043
64,0.64,0.015623143813782043
65,0.65,0.015623143813782043
66,0.66,0.01584340613926675
67,0.67,0.01590690670144762
68,0.68,0.016131169647695245
69,0.6900000000000001,0.016163464281624563
70,0.7000000000000001,0.01626073662495146
71,0.71,0.01626073662495146
72,0.72,0.016391344295595824
73,0.73,0.016655715219953002
74,0.74,0.01678949539350651
75,0.75,0.016890535215895276
76,0.76,0.016890535215895276
77,0.77,0.016890535215895276
78,0.78,0.0169582326839976
79,0.79,0.017162957436268847
80,0.8,0.01719731771141653
81,0.81,0.017370153685716334
82,0.8200000000000001,0.017370153685716334
83,0.8300000000000001,0.017370153685716334
84,0.84,0.0174397734704088
85,0.85,0.017579851268977924
86,0.86,0.017579851268977924
87,0.87,0.017579851268977924
88,0.88,0.01779208038288807
89,0.89,0.01779208038288807
90,0.9,0.017863391254852673
91,0.91,0.017970893823414057
92,0.92,0.017970893823414057
93,0.93,0.018297298853416077
94,0.9400000000000001,0.018297298853416077
95,0.9500000000000001,0.018297298853416077
96,0.96,0.01833393008235185
97,0.97,0.019351181247231664
98,0.98,0.02006051541717455
99,0.99,0.020262127016452143
100,1.0,0.02034333786500421
