,cdf,"Deadline Miss Rate with 0.05s TBT Deadline, 0.1s TTFT Deadline, 0.0s TTFT Slack, Using Predictions for TTFT: False "
0,0.0,0.1067782264248484
1,0.01,0.1067782264248484
2,0.02,0.13225793972288707
3,0.03,0.15427768931043256
4,0.04,0.16746161876637405
5,0.05,0.18104655521311142
6,0.06,0.18104655521311142
7,0.07,0.19147442101607043
8,0.08,0.2049475823621422
9,0.09,0.21502499273445652
10,0.1,0.2154554732003914
11,0.11,0.21631902132589584
12,0.12,0.21631902132589584
13,0.13,0.2292365151883339
14,0.14,0.24389902523764606
15,0.15,0.24438731157445817
16,0.16,0.25183001577091285
17,0.17,0.27117228149925954
18,0.18,0.27117228149925954
19,0.19,0.2733503611795853
20,0.2,0.27389760914991473
21,0.21,0.28507558642977704
22,0.22,0.2996917292909348
23,0.23,0.30635800977148203
24,0.24,0.30635800977148203
25,0.25,0.3100564534021066
26,0.26,0.3201387191853108
27,0.27,0.32077963754203814
28,0.28,0.3426653866838716
29,0.29,0.34472756002487076
30,0.3,0.34472756002487076
31,0.31,0.3461092322277037
32,0.32,0.350287564259524
33,0.33,0.35098884066444797
34,0.34,0.36095541238831663
35,0.35000000000000003,0.37120499183328265
36,0.36,0.37120499183328265
37,0.37,0.37418654306513205
38,0.38,0.3832756562127839
39,0.39,0.39573882861822257
40,0.4,0.39653109854538615
41,0.41000000000000003,0.39732495459853007
42,0.42,0.39732495459853007
43,0.43,0.3981203999530817
44,0.44,0.4005163036748911
45,0.45,0.4069761073074159
46,0.46,0.4261342743665225
47,0.47000000000000003,0.4286987666509311
48,0.48,0.4286987666509311
49,0.49,0.4286987666509311
50,0.5,0.43127869214752745
51,0.51,0.43300726232790815
52,0.52,0.45703250623502245
53,0.53,0.45703250623502245
54,0.54,0.4756843629880232
55,0.55,0.47854704959193467
56,0.56,0.5030826898767411
57,0.5700000000000001,0.5101753829034544
58,0.58,0.5132456377781558
59,0.59,0.5132456377781558
60,0.6,0.5352610493754119
61,0.61,0.55710547462353
62,0.62,0.55710547462353
63,0.63,0.5604581565766483
64,0.64,0.5638310150973841
65,0.65,0.5638310150973841
66,0.66,0.5694976129046753
67,0.67,0.571780166180292
68,0.68,0.5786828638290472
69,0.6900000000000001,0.5798413880809572
70,0.7000000000000001,0.5798413880809572
71,0.71,0.5798413880809572
72,0.72,0.5915549650668688
73,0.73,0.6047133906468014
74,0.74,0.6206421202899309
75,0.75,0.6206421202899309
76,0.76,0.6268796793879171
77,0.77,0.6268796793879171
78,0.78,0.6319148322587597
79,0.79,0.639543493210722
80,0.8,0.6485600739157488
81,0.81,0.6629865092779662
82,0.8200000000000001,0.6669763873281132
83,0.8300000000000001,0.6669763873281132
84,0.84,0.6683116753908321
85,0.85,0.6709902766162451
86,0.86,0.7025767594186371
87,0.87,0.7225269141045048
88,0.88,0.735650157800279
89,0.89,0.735650157800279
90,0.9,0.7415589647464548
91,0.91,0.7565394545867864
92,0.92,0.8327676885540478
93,0.93,0.8547035867360331
94,0.9400000000000001,0.8598472254562445
95,0.9500000000000001,0.8598472254562445
96,0.96,0.8684888366339026
97,0.97,0.8772172974768675
98,0.98,0.8913656640546096
99,0.99,0.8985251916799384
100,1.0,0.9559969894942758
