,cdf,Time to First Token
0,0.0,9.106607385182924
1,0.01,9.327809848096624
2,0.02,11.23462251816424
3,0.03,12.194686616904884
4,0.04,13.105085456562536
5,0.05,13.450285953883121
6,0.06,14.28200547295909
7,0.07,14.454422026433278
8,0.08,15.044318380426558
9,0.09,15.440600129522046
10,0.1,16.00658858967672
11,0.11,16.135154920887842
12,0.12,16.65983008433167
13,0.13,17.619398037530317
14,0.14,17.76091859646407
15,0.15,18.26525220643967
16,0.16,18.301819277924036
17,0.17,18.746376436132614
18,0.18,18.821512138145472
19,0.19,19.08686654325755
20,0.2,19.27869280539285
21,0.21,19.317288786985227
22,0.22,19.550492755533178
23,0.23,19.707524037549717
24,0.24,19.865816608672393
25,0.25,19.945439040347992
26,0.26,20.06547145173793
27,0.27,20.186226222748783
28,0.28,20.307707700568226
29,0.29,20.47082099980388
30,0.3,20.552868296348876
31,0.31,20.676556240123897
32,0.32,20.717950747111136
33,0.33,21.052104169248214
34,0.34,21.178796533510287
35,0.35000000000000003,21.434473168836654
36,0.36,21.520382794854417
37,0.37,21.78018315958325
38,0.38,21.955123511566782
39,0.39,21.99907771279114
40,0.4,22.443488711565614
41,0.41000000000000003,22.714433081311974
42,0.42,22.89687741106054
43,0.43,23.034671690915182
44,0.44,23.080787149755857
45,0.45,23.12699493183745
46,0.46,23.35942517292192
47,0.47000000000000003,23.54705013603367
48,0.48,23.688757180096744
49,0.49,23.83131702254522
50,0.5,23.926833227529155
51,0.51,24.16730197981858
52,0.52,24.264164816548465
53,0.53,24.459056728268965
54,0.54,24.557088921536373
55,0.55,24.60625226272063
56,0.56,24.60625226272063
57,0.5700000000000001,24.853549292121386
58,0.58,25.003118897839112
59,0.59,25.20394615391064
60,0.6,25.304963872946626
61,0.61,25.304963872946626
62,0.62,25.50821557447864
63,0.63,25.61045280900837
64,0.64,25.86784222506631
65,0.65,25.919629696988366
66,0.66,26.075615015164104
67,0.67,26.285056654635955
68,0.68,26.337679390681256
69,0.6900000000000001,26.443241126153197
70,0.7000000000000001,26.869735986699773
71,0.71,26.977430211401757
72,0.72,27.085556075850388
73,0.73,27.194115310062983
74,0.74,27.522410635633197
75,0.75,27.743473065124977
76,0.76,27.966311087546437
77,0.77,28.24737728086207
78,0.78,28.24737728086207
79,0.79,28.76043390005068
80,0.8,28.933515286058807
81,0.81,29.049481162991018
82,0.8200000000000001,29.28280915763449
83,0.8300000000000001,29.518011263308665
84,0.84,30.174603765126243
85,0.85,30.356195679214313
86,0.86,30.907554730065282
87,0.87,31.21818092332617
88,0.88,31.976480717732706
89,0.89,32.04049769614657
90,0.9,32.950309864968155
91,0.91,33.01627645128441
92,0.92,33.548785766374806
93,0.93,34.226516423303046
94,0.9400000000000001,35.198402111022496
95,0.9500000000000001,36.12556172046482
96,0.96,36.19788516735264
97,0.97,37.524749739640455
98,0.98,38.05379106060644
99,0.99,39.05616434863997
100,1.0,41.22318083124537
