,cdf,Time to First Token
0,0.0,4.28448340133504
1,0.01,4.28448340133504
2,0.02,5.296255469483194
3,0.03,6.353463621049604
4,0.04,6.786939735860144
5,0.05,7.249990513141203
6,0.06,7.249990513141203
7,0.07,7.249990513141203
8,0.08,7.366923368615111
9,0.09,8.855158999729996
10,0.1,8.980003137188218
11,0.11,9.327809848096624
12,0.12,9.327809848096624
13,0.13,9.383944962835832
14,0.14,9.421555927004546
15,0.15,9.806057049229992
16,0.16,10.751016321791406
17,0.17,10.837369433045545
18,0.18,10.837369433045545
19,0.19,10.946286843088153
20,0.2,11.10061267047728
21,0.21,11.257114254937344
22,0.22,11.69311631679807
23,0.23,11.69311631679807
24,0.24,11.69311631679807
25,0.25,11.69311631679807
26,0.26,11.787036458298124
27,0.27,11.834279042056252
28,0.28,12.465942689112822
29,0.29,12.64169332923948
30,0.3,12.64169332923948
31,0.31,12.667002024593316
32,0.32,13.236793799175965
33,0.33,13.289847027776641
34,0.34,13.477213453290293
35,0.35000000000000003,13.639914321767893
36,0.36,13.639914321767893
37,0.37,13.694583262267026
38,0.38,13.721999845374663
39,0.39,14.253469997488642
40,0.4,14.253469997488642
41,0.41000000000000003,14.48335980826798
42,0.42,14.48335980826798
43,0.43,14.541409288411858
44,0.44,14.62892004304429
45,0.45,15.256420156567279
46,0.46,15.348233873821947
47,0.47000000000000003,15.910836569537713
48,0.48,15.910836569537713
49,0.49,16.102916849117836
50,0.5,16.199824815691098
51,0.51,16.362635816365206
52,0.52,16.395393846027588
53,0.53,16.395393846027588
54,0.54,16.560170348791516
55,0.55,16.65983008433167
56,0.56,16.65983008433167
57,0.5700000000000001,16.928531332966408
58,0.58,17.20156638096479
59,0.59,17.20156638096479
60,0.6,17.23600395129705
61,0.61,17.270510465714064
62,0.62,17.30508606224202
63,0.63,17.939418855724938
64,0.64,18.0113202620591
65,0.65,18.0113202620591
66,0.66,18.119713073016925
67,0.67,18.448821104444963
68,0.68,18.522764201112988
69,0.6900000000000001,18.93478071465443
70,0.7000000000000001,18.972688183552638
71,0.71,18.972688183552638
72,0.72,19.550492755533178
73,0.73,19.786512030698223
74,0.74,19.985369849237582
75,0.75,20.025380599686507
76,0.76,20.105642565755424
77,0.77,20.105642565755424
78,0.78,20.22663908805958
79,0.79,20.307707700568226
80,0.8,20.717950747111136
81,0.81,20.75942812598423
82,0.8200000000000001,20.800988542652856
83,0.8300000000000001,20.800988542652856
84,0.84,21.34890649507551
85,0.85,21.391647048619195
86,0.86,21.606636747685542
87,0.87,22.131468999885865
88,0.88,22.131468999885865
89,0.89,22.131468999885865
90,0.9,22.39864657627777
91,0.91,22.57855448096794
92,0.92,23.034671690915182
93,0.93,23.736182119396236
94,0.9400000000000001,25.86784222506631
95,0.9500000000000001,25.86784222506631
96,0.96,26.285056654635955
97,0.97,26.709000206748026
98,0.98,26.977430211401757
99,0.99,28.24737728086207
100,1.0,34.91793815228792
