,cdf,Time per Output Token
0,0.0,0.011075697326653724
1,0.01,0.011075697326653724
2,0.02,0.011075697326653724
3,0.03,0.011075697326653724
4,0.04,0.011075697326653724
5,0.05,0.011075697326653724
6,0.06,0.011187009972650321
7,0.07,0.011187009972650321
8,0.08,0.011187009972650321
9,0.09,0.011187009972650321
10,0.1,0.011187009972650321
11,0.11,0.011187009972650321
12,0.12,0.011276865023359462
13,0.13,0.011276865023359462
14,0.14,0.011276865023359462
15,0.15,0.011276865023359462
16,0.16,0.011276865023359462
17,0.17,0.011276865023359462
18,0.18,0.01134472962633634
19,0.19,0.01134472962633634
20,0.2,0.01134472962633634
21,0.21,0.01134472962633634
22,0.22,0.01134472962633634
23,0.23,0.01134472962633634
24,0.24,0.01157390844418901
25,0.25,0.01157390844418901
26,0.26,0.01157390844418901
27,0.27,0.01157390844418901
28,0.28,0.01157390844418901
29,0.29,0.01157390844418901
30,0.3,0.01157390844418901
31,0.31,0.01157390844418901
32,0.32,0.01157390844418901
33,0.33,0.01157390844418901
34,0.34,0.01157390844418901
35,0.35000000000000003,0.01157390844418901
36,0.36,0.011737082771920364
37,0.37,0.011737082771920364
38,0.38,0.011737082771920364
39,0.39,0.011737082771920364
40,0.4,0.011737082771920364
41,0.41000000000000003,0.011737082771920364
42,0.42,0.011760580435127404
43,0.43,0.011760580435127404
44,0.44,0.011760580435127404
45,0.45,0.011760580435127404
46,0.46,0.011760580435127404
47,0.47000000000000003,0.011760580435127404
48,0.48,0.011784125140703235
49,0.49,0.011784125140703235
50,0.5,0.011784125140703235
51,0.51,0.011784125140703235
52,0.52,0.011784125140703235
53,0.53,0.011807716982826767
54,0.54,0.011807716982826767
55,0.55,0.011807716982826767
56,0.56,0.011807716982826767
57,0.5700000000000001,0.011807716982826767
58,0.58,0.011807716982826767
59,0.59,0.011855042454375702
60,0.6,0.011855042454375702
61,0.61,0.011855042454375702
62,0.62,0.011855042454375702
63,0.63,0.011855042454375702
64,0.64,0.011855042454375702
65,0.65,0.0121430053013434
66,0.66,0.0121430053013434
67,0.67,0.0121430053013434
68,0.68,0.0121430053013434
69,0.6900000000000001,0.0121430053013434
70,0.7000000000000001,0.0121430053013434
71,0.71,0.012388310362971326
72,0.72,0.012388310362971326
73,0.73,0.012388310362971326
74,0.74,0.012388310362971326
75,0.75,0.012388310362971326
76,0.76,0.012388310362971326
77,0.77,0.012919700659469575
78,0.78,0.012919700659469575
79,0.79,0.012919700659469575
80,0.8,0.012919700659469575
81,0.81,0.012919700659469575
82,0.8200000000000001,0.012919700659469575
83,0.8300000000000001,0.012971482974956107
84,0.84,0.012971482974956107
85,0.85,0.012971482974956107
86,0.86,0.012971482974956107
87,0.87,0.012971482974956107
88,0.88,0.012971482974956107
89,0.89,0.013180696013406776
90,0.9,0.013180696013406776
91,0.91,0.013180696013406776
92,0.92,0.013180696013406776
93,0.93,0.013180696013406776
94,0.9400000000000001,0.013180696013406776
95,0.9500000000000001,0.013207083793213397
96,0.96,0.013207083793213397
97,0.97,0.013207083793213397
98,0.98,0.013207083793213397
99,0.99,0.013207083793213397
100,1.0,0.013446963825009393
