,cdf,Time per Output Token
0,0.0,0.01221608236948377
1,0.01,0.01221608236948377
2,0.02,0.01221608236948377
3,0.03,0.015467690883915258
4,0.04,0.015467690883915258
5,0.05,0.015875124670076096
6,0.06,0.015875124670076096
7,0.07,0.015875124670076096
8,0.08,0.01590690670144762
9,0.09,0.01590690670144762
10,0.1,0.015938752360509578
11,0.11,0.015938752360509578
12,0.12,0.015938752360509578
13,0.13,0.015970661774644724
14,0.14,0.015970661774644724
15,0.15,0.01600263507149086
16,0.16,0.01600263507149086
17,0.17,0.01600263507149086
18,0.18,0.016066773825145382
19,0.19,0.016066773825145382
20,0.2,0.01629329065222864
21,0.21,0.01629329065222864
22,0.22,0.01652300101856939
23,0.23,0.01652300101856939
24,0.24,0.01652300101856939
25,0.25,0.01655608009968765
26,0.26,0.01655608009968765
27,0.27,0.01658922540519253
28,0.28,0.01658922540519253
29,0.29,0.01658922540519253
30,0.3,0.016655715219953002
31,0.31,0.016655715219953002
32,0.32,0.016655715219953002
33,0.33,0.016655715219953002
34,0.34,0.016655715219953002
35,0.35000000000000003,0.016655715219953002
36,0.36,0.016655715219953002
37,0.37,0.01678949539350651
38,0.38,0.01678949539350651
39,0.39,0.01678949539350651
40,0.4,0.016856787892786603
41,0.41000000000000003,0.016856787892786603
42,0.42,0.017026201484365525
43,0.43,0.017026201484365525
44,0.44,0.017128665813019556
45,0.45,0.017128665813019556
46,0.46,0.017128665813019556
47,0.47000000000000003,0.017162957436268847
48,0.48,0.017162957436268847
49,0.49,0.017231746775903854
50,0.5,0.017231746775903854
51,0.51,0.017231746775903854
52,0.52,0.017335448083946683
53,0.53,0.017335448083946683
54,0.54,0.017544726691017927
55,0.55,0.017544726691017927
56,0.56,0.017544726691017927
57,0.5700000000000001,0.017544726691017927
58,0.58,0.017544726691017927
59,0.59,0.017544726691017927
60,0.6,0.017544726691017927
61,0.61,0.017615046166413306
62,0.62,0.017615046166413306
63,0.63,0.017615046166413306
64,0.64,0.017615046166413306
65,0.65,0.017615046166413306
66,0.66,0.017650311524103825
67,0.67,0.017650311524103825
68,0.68,0.017650311524103825
69,0.6900000000000001,0.017685647483111043
70,0.7000000000000001,0.017685647483111043
71,0.71,0.017899153799907433
72,0.72,0.017899153799907433
73,0.73,0.017899153799907433
74,0.74,0.01807904334652525
75,0.75,0.01807904334652525
76,0.76,0.018187843717583342
77,0.77,0.018187843717583342
78,0.78,0.018187843717583342
79,0.79,0.018297298853416077
80,0.8,0.018297298853416077
81,0.81,0.01833393008235185
82,0.8200000000000001,0.01833393008235185
83,0.8300000000000001,0.01859241032956371
84,0.84,0.01859241032956371
85,0.85,0.01859241032956371
86,0.86,0.01859241032956371
87,0.87,0.01859241032956371
88,0.88,0.019158633712809566
89,0.89,0.019158633712809566
90,0.9,0.019158633712809566
91,0.91,0.01923542174694104
92,0.92,0.01923542174694104
93,0.93,0.019545663917194606
94,0.9400000000000001,0.019545663917194606
95,0.9500000000000001,0.019545663917194606
96,0.96,0.020302691835303904
97,0.97,0.020302691835303904
98,0.98,0.020962884948370824
99,0.99,0.020962884948370824
100,1.0,0.16251237834750595
