,cdf,Time to First Token
0,0.0,8.524976054706144
1,0.01,8.524976054706144
2,0.02,8.524976054706144
3,0.03,8.767048666281621
4,0.04,8.767048666281621
5,0.05,9.309172865383143
6,0.06,9.309172865383143
7,0.07,9.309172865383143
8,0.08,10.288227465101512
9,0.09,10.288227465101512
10,0.1,15.014259802243886
11,0.11,15.014259802243886
12,0.12,15.014259802243886
13,0.13,20.06547145173793
14,0.14,20.06547145173793
15,0.15,25.816158224616622
16,0.16,25.816158224616622
17,0.17,25.816158224616622
18,0.18,31.09355757096096
19,0.19,31.09355757096096
20,0.2,32.75319986141552
21,0.21,32.75319986141552
22,0.22,36.78170966575206
23,0.23,36.78170966575206
24,0.24,36.78170966575206
25,0.25,38.20631111243247
26,0.26,38.20631111243247
27,0.27,40.004851316295785
28,0.28,40.004851316295785
29,0.29,40.004851316295785
30,0.3,42.648868811730225
31,0.31,42.648868811730225
32,0.32,43.07749721283061
33,0.33,43.07749721283061
34,0.34,43.07749721283061
35,0.35000000000000003,43.42349946955025
36,0.36,43.42349946955025
37,0.37,43.8599130407983
38,0.38,43.8599130407983
39,0.39,43.8599130407983
40,0.4,44.745942355985854
41,0.41000000000000003,44.745942355985854
42,0.42,45.558662123888844
43,0.43,45.558662123888844
44,0.44,46.20096926673978
45,0.45,46.20096926673978
46,0.46,46.20096926673978
47,0.47000000000000003,47.703310038808226
48,0.48,47.703310038808226
49,0.49,50.6531190034537
50,0.5,50.6531190034537
51,0.51,50.6531190034537
52,0.52,51.88349978126731
53,0.53,51.88349978126731
54,0.54,52.8258588797697
55,0.55,52.8258588797697
56,0.56,52.8258588797697
57,0.5700000000000001,53.03758555691637
58,0.58,53.03758555691637
59,0.59,54.000906295163944
60,0.6,54.000906295163944
61,0.61,54.54362460793902
62,0.62,54.54362460793902
63,0.63,54.54362460793902
64,0.64,55.534299507112806
65,0.65,55.534299507112806
66,0.66,55.75688164683858
67,0.67,55.75688164683858
68,0.68,55.75688164683858
69,0.6900000000000001,56.76959291237637
70,0.7000000000000001,56.76959291237637
71,0.71,58.26495833910286
72,0.72,58.26495833910286
73,0.73,58.26495833910286
74,0.74,60.15959007269979
75,0.75,60.15959007269979
76,0.76,60.280029692464964
77,0.77,60.280029692464964
78,0.78,60.280029692464964
79,0.79,62.24018654167811
80,0.8,62.24018654167811
81,0.81,64.13568305734209
82,0.8200000000000001,64.13568305734209
83,0.8300000000000001,64.39273964569155
84,0.84,64.39273964569155
85,0.85,64.39273964569155
86,0.86,64.65082651993593
87,0.87,64.65082651993593
88,0.88,66.61973797750802
89,0.89,66.61973797750802
90,0.9,66.61973797750802
91,0.91,66.75311082631185
92,0.92,66.75311082631185
93,0.93,68.23795313667556
94,0.9400000000000001,68.23795313667556
95,0.9500000000000001,68.23795313667556
96,0.96,68.92375619692676
97,0.97,68.92375619692676
98,0.98,78.4923332437429
99,0.99,78.4923332437429
100,1.0,82.35185402491493
