,cdf,Time to First Token
0,0.0,9.865070273830627
1,0.01,9.865070273830627
2,0.02,9.865070273830627
3,0.03,31.53192896277589
4,0.04,31.53192896277589
5,0.05,31.53192896277589
6,0.06,46.38614330671266
7,0.07,46.38614330671266
8,0.08,46.38614330671266
9,0.09,53.89301237649229
10,0.1,53.89301237649229
11,0.11,53.89301237649229
12,0.12,56.09242868303638
13,0.13,56.09242868303638
14,0.14,56.09242868303638
15,0.15,56.317247811205746
16,0.16,56.317247811205746
17,0.17,56.317247811205746
18,0.18,57.111234483520185
19,0.19,57.111234483520185
20,0.2,57.111234483520185
21,0.21,58.38160490234428
22,0.22,58.38160490234428
23,0.23,58.38160490234428
24,0.24,58.96834998281604
25,0.25,58.96834998281604
26,0.26,58.96834998281604
27,0.27,59.560991951357785
28,0.28,59.560991951357785
29,0.29,59.560991951357785
30,0.3,59.560991951357785
31,0.31,59.560991951357785
32,0.32,59.560991951357785
33,0.33,61.74425127010534
34,0.34,61.74425127010534
35,0.35000000000000003,61.74425127010534
36,0.36,62.36479151973954
37,0.37,62.36479151973954
38,0.38,62.36479151973954
39,0.39,62.489645957216496
40,0.4,62.489645957216496
41,0.41000000000000003,62.489645957216496
42,0.42,63.49752213665231
43,0.43,63.49752213665231
44,0.44,63.49752213665231
45,0.45,63.62464430309206
46,0.46,63.62464430309206
47,0.47000000000000003,63.62464430309206
48,0.48,63.75202096836352
49,0.49,63.75202096836352
50,0.5,64.52165403937661
51,0.51,64.52165403937661
52,0.52,64.52165403937661
53,0.53,65.43131023484067
54,0.54,65.43131023484067
55,0.55,65.43131023484067
56,0.56,68.1016135699689
57,0.5700000000000001,68.1016135699689
58,0.58,68.1016135699689
59,0.59,68.51145167279597
60,0.6,68.51145167279597
61,0.61,68.51145167279597
62,0.62,68.51145167279597
63,0.63,68.51145167279597
64,0.64,68.51145167279597
65,0.65,69.33854198537861
66,0.66,69.33854198537861
67,0.67,69.33854198537861
68,0.68,69.47735788524926
69,0.6900000000000001,69.47735788524926
70,0.7000000000000001,69.47735788524926
71,0.71,71.8802057988621
72,0.72,71.8802057988621
73,0.73,71.8802057988621
74,0.74,72.45755395112361
75,0.75,72.45755395112361
76,0.76,72.45755395112361
77,0.77,73.62619943676972
78,0.78,73.62619943676972
79,0.79,73.62619943676972
80,0.8,76.78435795899135
81,0.81,76.78435795899135
82,0.8200000000000001,76.78435795899135
83,0.8300000000000001,79.59895455242828
84,0.84,79.59895455242828
85,0.85,79.59895455242828
86,0.86,81.04470897088486
87,0.87,81.04470897088486
88,0.88,81.04470897088486
89,0.89,81.20696064049625
90,0.9,81.20696064049625
91,0.91,81.20696064049625
92,0.92,84.01547239000945
93,0.93,84.01547239000945
94,0.9400000000000001,84.01547239000945
95,0.9500000000000001,86.05623561054385
96,0.96,86.05623561054385
97,0.97,86.05623561054385
98,0.98,87.0951316939423
99,0.99,87.0951316939423
100,1.0,92.11161126366626
